# gr.py output, gr.py by Lukasz Cwiklik, cwiklik<at>gmail.com
# radial distribution function for atoms: Ni and Ni
# periodic boundary conditions used (box size: 21.149508 x 21.244854 x 21.163744)
# number of analyzed time frames: 1
#r                  g(r)_id_gas_norm    g(r)_unnonorm       g(r)_unnorm_cumsum  
9.77000             0.00126             0.00274             359.11240           
9.79000             0.00113             0.00247             361.24681           
9.81000             0.00101             0.00221             363.15875           
9.83000             0.00097             0.00214             365.01043           
9.85000             0.00085             0.00187             366.63036           
9.87000             0.00074             0.00164             368.04635           
9.89000             0.00071             0.00159             369.41599           
9.91000             0.00064             0.00143             370.65122           
9.93000             0.00057             0.00129             371.76593           
9.95000             0.00056             0.00126             372.85747           
9.97000             0.00054             0.00123             373.92121           
9.99000             0.00053             0.00121             374.96640           
10.01000            0.00059             0.00134             376.12514           
10.03000            0.00058             0.00134             377.28621           
10.05000            0.00061             0.00141             378.50753           
10.07000            0.00066             0.00153             379.83082           
10.09000            0.00072             0.00167             381.26999           
10.11000            0.00076             0.00178             382.80881           
10.13000            0.00081             0.00189             384.44032           
10.15000            0.00096             0.00225             386.38702           
10.17000            0.00108             0.00254             388.58169           
10.19000            0.00111             0.00264             390.86443           
10.21000            0.00127             0.00302             393.47161           
10.23000            0.00139             0.00332             396.33835           
10.25000            0.00144             0.00345             399.31634           
10.27000            0.00150             0.00360             402.43105           
10.29000            0.00146             0.00352             405.47161           
10.31000            0.00148             0.00358             408.56779           
10.33000            0.00138             0.00336             411.46698           
10.35000            0.00142             0.00348             414.47509           
10.37000            0.00139             0.00341             417.42294           
10.39000            0.00129             0.00318             420.16918           
10.41000            0.00128             0.00317             422.90382           
10.43000            0.00119             0.00295             425.45075           
10.45000            0.00121             0.00302             428.06025           
10.47000            0.00114             0.00286             430.52839           
10.49000            0.00109             0.00273             432.88760           
10.51000            0.00103             0.00261             435.14253           
10.53000            0.00103             0.00261             437.39745           
10.55000            0.00115             0.00291             439.91425           
10.57000            0.00101             0.00257             442.13905           
10.59000            0.00098             0.00250             444.29664           
10.61000            0.00106             0.00273             446.65122           
10.63000            0.00098             0.00253             448.84125           
10.65000            0.00104             0.00269             451.16802           
10.67000            0.00110             0.00287             453.65006           
10.69000            0.00121             0.00317             456.38702           
10.71000            0.00127             0.00334             459.27231           
10.73000            0.00133             0.00351             462.30127           
10.75000            0.00146             0.00385             465.62920           
10.77000            0.00157             0.00416             469.22596           
10.79000            0.00170             0.00453             473.13789           
10.81000            0.00182             0.00486             477.33488           
10.83000            0.00179             0.00480             481.48088           
10.85000            0.00179             0.00481             485.63847           
10.87000            0.00170             0.00459             489.60834           
10.89000            0.00164             0.00444             493.44380           
10.91000            0.00149             0.00404             496.93395           
10.93000            0.00137             0.00375             500.17149           
10.95000            0.00129             0.00354             503.23059           
10.97000            0.00122             0.00336             506.13441           
10.99000            0.00112             0.00308             508.79722           
11.01000            0.00112             0.00310             511.47161           
11.03000            0.00104             0.00288             513.96292           
11.05000            0.00096             0.00268             516.28042           
11.07000            0.00091             0.00254             518.47509           
11.09000            0.00088             0.00246             520.60023           
11.11000            0.00083             0.00235             522.62804           
11.13000            0.00073             0.00208             524.42178           
11.15000            0.00058             0.00163             525.83314           
11.17000            0.00054             0.00153             527.15180           
11.19000            0.00048             0.00138             528.34762           
11.21000            0.00038             0.00108             529.28158           
11.23000            0.00042             0.00121             530.32908           
11.25000            0.00040             0.00116             531.33256           
11.27000            0.00049             0.00143             532.56779           
11.29000            0.00063             0.00182             534.14137           
11.31000            0.00072             0.00209             535.95133           
11.33000            0.00081             0.00236             537.99073           
11.35000            0.00093             0.00273             540.34531           
