# gr.py output, gr.py by Lukasz Cwiklik, cwiklik<at>gmail.com
# radial distribution function for all atoms
# periodic boundary conditions used (box size: 77.9756 x 67.5288 x 9.04)
# number of analyzed time frames: 1
#r                  g(r)_id_gas_norm    g(r)_unnonorm       g(r)_unnorm_cumsum  
9.59000             0.00002             0.00004             228.89671           
9.61000             0.00002             0.00004             229.09433           
9.63000             0.00002             0.00004             229.27941           
9.65000             0.00002             0.00004             229.47927           
9.67000             0.00002             0.00004             229.65987           
9.69000             0.00002             0.00004             229.85167           
9.71000             0.00002             0.00004             230.03719           
9.73000             0.00002             0.00004             230.23572           
9.75000             0.00002             0.00005             230.46068           
9.77000             0.00003             0.00007             230.75868           
9.79000             0.00006             0.00013             231.33901           
9.81000             0.00026             0.00059             233.97670           
9.83000             0.00049             0.00111             238.94734           
9.85000             0.00019             0.00043             240.84920           
9.87000             0.00016             0.00037             242.50773           
9.89000             0.00013             0.00031             243.89514           
9.91000             0.00028             0.00064             246.75958           
9.93000             0.00061             0.00142             253.10419           
9.95000             0.00008             0.00020             253.98611           
9.97000             0.00003             0.00006             254.27157           
9.99000             0.00002             0.00005             254.50101           
10.01000            0.00002             0.00005             254.73135           
10.03000            0.00002             0.00004             254.91687           
10.05000            0.00002             0.00005             255.13018           
10.07000            0.00002             0.00005             255.33408           
10.09000            0.00002             0.00005             255.54380           
10.11000            0.00002             0.00005             255.74726           
10.13000            0.00002             0.00004             255.94264           
10.15000            0.00002             0.00004             256.13399           
10.17000            0.00002             0.00005             256.33654           
10.19000            0.00002             0.00005             256.56509           
10.21000            0.00015             0.00036             258.17611           
10.23000            0.00035             0.00088             262.08380           
10.25000            0.00005             0.00012             262.60990           
10.27000            0.00002             0.00005             262.84876           
10.29000            0.00003             0.00007             263.15393           
10.31000            0.00004             0.00010             263.61192           
10.33000            0.00006             0.00015             264.27246           
10.35000            0.00007             0.00018             265.08134           
10.37000            0.00008             0.00021             266.02241           
10.39000            0.00011             0.00028             267.29464           
10.41000            0.00016             0.00041             269.13556           
10.43000            0.00021             0.00054             271.53932           
10.45000            0.00023             0.00059             274.16536           
10.47000            0.00021             0.00055             276.60453           
10.49000            0.00016             0.00042             278.47681           
10.51000            0.00010             0.00027             279.66704           
10.53000            0.00006             0.00015             280.34864           
10.55000            0.00003             0.00008             280.71566           
10.57000            0.00002             0.00006             280.98006           
10.59000            0.00002             0.00005             281.20412           
10.61000            0.00002             0.00005             281.42236           
10.63000            0.00002             0.00005             281.65091           
10.65000            0.00003             0.00007             281.96191           
10.67000            0.00005             0.00013             282.53820           
10.69000            0.00030             0.00082             286.19852           
10.71000            0.00074             0.00200             295.14542           
10.73000            0.00020             0.00055             297.59803           
10.75000            0.00015             0.00040             299.39861           
10.77000            0.00011             0.00031             300.77840           
10.79000            0.00008             0.00022             301.75353           
10.81000            0.00004             0.00012             302.30159           
10.83000            0.00003             0.00007             302.63321           
10.85000            0.00002             0.00005             302.86892           
10.87000            0.00002             0.00005             303.09433           
10.89000            0.00002             0.00005             303.31436           
10.91000            0.00002             0.00005             303.52498           
10.93000            0.00002             0.00005             303.74188           
10.95000            0.00002             0.00004             303.94264           
10.97000            0.00002             0.00005             304.15416           
10.99000            0.00002             0.00005             304.35850           
11.01000            0.00002             0.00004             304.55702           
11.03000            0.00002             0.00005             304.76496           
11.05000            0.00003             0.00010             305.19875           
11.07000            0.00030             0.00086             309.01680           
11.09000            0.00014             0.00040             310.82276           
11.11000            0.00002             0.00006             311.08492           
